case_id,case_category,mission_type,payload_kg,range_km,endurance_min,cruise_speed_kmh,hover_required,vtol_required,runway_available,confined_operation,environment,expected_family,old_raw_output,old_normalized_family,new_status,new_selected_family,MULTIROTOR_score,FIXED_WING_score,VTOL_score,eligible_families,eliminated_families,confidence,reasoning,automatic_result,MANUAL_REVIEW,MANUAL_EXPECTED_FAMILY,MANUAL_PASS_FAIL,REVIEWER_COMMENT
CASE_FW_099,DETERMINISTIC,MILITARY,0.5,45.0,150.0,98.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_100,DETERMINISTIC,RESEARCH,1.0,45.0,180.0,99.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_101,DETERMINISTIC,SURVEY,2.0,60.0,180.0,100.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_102,DETERMINISTIC,MAPPING,3.0,60.0,180.0,101.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_103,DETERMINISTIC,AGRICULTURE,5.0,80.0,240.0,102.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_104,DETERMINISTIC,MILITARY,7.5,80.0,240.0,103.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_105,DETERMINISTIC,RESEARCH,10.0,100.0,240.0,104.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_106,DETERMINISTIC,SURVEY,0.5,100.0,45.0,105.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.4,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_FW_107,DETERMINISTIC,MAPPING,1.0,120.0,45.0,106.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_FW_108,DETERMINISTIC,AGRICULTURE,2.0,120.0,45.0,107.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_FW_109,DETERMINISTIC,MILITARY,3.0,150.0,60.0,108.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_110,DETERMINISTIC,RESEARCH,5.0,150.0,60.0,109.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_111,DETERMINISTIC,SURVEY,7.5,200.0,60.0,110.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_112,DETERMINISTIC,MAPPING,10.0,200.0,90.0,111.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_113,DETERMINISTIC,AGRICULTURE,0.5,30.0,90.0,112.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.3,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_114,DETERMINISTIC,MILITARY,1.0,30.0,90.0,113.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.3,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_115,DETERMINISTIC,RESEARCH,2.0,45.0,120.0,114.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_116,DETERMINISTIC,SURVEY,3.0,45.0,120.0,115.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_117,DETERMINISTIC,MAPPING,5.0,60.0,120.0,116.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_118,DETERMINISTIC,AGRICULTURE,7.5,60.0,150.0,117.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_119,DETERMINISTIC,MILITARY,10.0,80.0,150.0,118.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_120,DETERMINISTIC,RESEARCH,0.5,80.0,150.0,119.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_121,DETERMINISTIC,SURVEY,1.0,100.0,180.0,80.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_122,DETERMINISTIC,MAPPING,2.0,100.0,180.0,81.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_123,DETERMINISTIC,AGRICULTURE,3.0,120.0,180.0,82.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_124,DETERMINISTIC,MILITARY,5.0,120.0,240.0,83.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_125,DETERMINISTIC,RESEARCH,7.5,150.0,240.0,84.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_126,DETERMINISTIC,SURVEY,10.0,150.0,240.0,85.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_127,DETERMINISTIC,MAPPING,0.5,200.0,45.0,86.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_FW_128,DETERMINISTIC,AGRICULTURE,1.0,200.0,45.0,87.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.0,1.0,0.8,FIXED_WING; VTOL,MULTIROTOR:Multirotor aerodynamic drag severely limits operational range beyond 100 km.,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_FW_129,DETERMINISTIC,MILITARY,2.0,30.0,45.0,88.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.6,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km).,PASS,,,,
CASE_FW_130,DETERMINISTIC,RESEARCH,3.0,30.0,60.0,89.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.3,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_131,DETERMINISTIC,SURVEY,5.0,45.0,60.0,90.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_132,DETERMINISTIC,MAPPING,7.5,45.0,60.0,91.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_133,DETERMINISTIC,AGRICULTURE,10.0,60.0,90.0,92.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_134,DETERMINISTIC,MILITARY,0.5,60.0,90.0,93.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_135,DETERMINISTIC,RESEARCH,1.0,80.0,90.0,94.0,False,False,False,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
CASE_FW_136,DETERMINISTIC,SURVEY,2.0,80.0,120.0,95.0,False,False,True,False,RURAL,FIXED_WING,FIXED_WING,FIXED_WING,SELECTED,FIXED_WING,0.1,1.0,0.8,FIXED_WING; MULTIROTOR; VTOL,,0.9,High aerodynamic lift-to-drag efficiency | Exceptional range capability | High cruise endurance | Wing-borne aerodynamic flight highly efficient for non-vertical launch. | Ideal candidate for long-range mapping and survey (> 30 km). | Excellent wing-borne flight endurance.,PASS,,,,
